,Location_code,All_location,Type_of_meat,Usage,Year,Unit,Magnitude,Value,Country,Continent,Economic_Area,Water_liters_for_meat_prod_per_kilos,Water_Liter
617610,ASP,ASIA,Sheepmeat,Consumption,2017,Tonnes,Hundreds,99513.23000000001,Not a country,Asia,Not an Economic Area,10.412,
617611,ASP,ASIA,Sheepmeat,Consumption,2018,Tonnes,Hundreds,101626.5,Not a country,Asia,Not an Economic Area,10.412,
617612,ASP,ASIA,Sheepmeat,Consumption,2019,Tonnes,Hundreds,103804.41,Not a country,Asia,Not an Economic Area,10.412,
617613,ASP,ASIA,Sheepmeat,Consumption,2020,Tonnes,Hundreds,104271.16,Not a country,Asia,Not an Economic Area,10.412,
617614,ASP,ASIA,Sheepmeat,Consumption,2021,Tonnes,Hundreds,105345.12000000001,Not a country,Asia,Not an Economic Area,10.412,
617615,ASP,ASIA,Sheepmeat,Consumption,2022,Tonnes,Hundreds,106289.18,Not a country,Asia,Not an Economic Area,10.412,
618444,OECD,OECD countries,Pigmeat,Production,1990,Tonnes,Hundreds,321713.25,Not a country,Not a continent,OECD Countries,5.988,
618445,OECD,OECD countries,Pigmeat,Production,1991,Tonnes,Hundreds,325953.58,Not a country,Not a continent,OECD Countries,5.988,
618446,OECD,OECD countries,Pigmeat,Production,1992,Tonnes,Hundreds,333792.54000000004,Not a country,Not a continent,OECD Countries,5.988,
618447,OECD,OECD countries,Pigmeat,Production,1993,Tonnes,Hundreds,336679.67,Not a country,Not a continent,OECD Countries,5.988,
618448,OECD,OECD countries,Pigmeat,Production,1994,Tonnes,Hundreds,342167.09,Not a country,Not a continent,OECD Countries,5.988,
618449,OECD,OECD countries,Pigmeat,Production,1995,Tonnes,Hundreds,344208.77,Not a country,Not a continent,OECD Countries,5.988,
618450,OECD,OECD countries,Pigmeat,Production,1996,Tonnes,Hundreds,340544.3,Not a country,Not a continent,OECD Countries,5.988,
618451,OECD,OECD countries,Pigmeat,Production,1997,Tonnes,Hundreds,342344.59,Not a country,Not a continent,OECD Countries,5.988,
618452,OECD,OECD countries,Pigmeat,Production,1998,Tonnes,Hundreds,366512.12,Not a country,Not a continent,OECD Countries,5.988,
618453,OECD,OECD countries,Pigmeat,Production,1999,Tonnes,Hundreds,370138.81999999995,Not a country,Not a continent,OECD Countries,5.988,
618454,OECD,OECD countries,Pigmeat,Production,2000,Tonnes,Hundreds,360614.73,Not a country,Not a continent,OECD Countries,5.988,
618455,OECD,OECD countries,Pigmeat,Production,2001,Tonnes,Hundreds,365003.75999999995,Not a country,Not a continent,OECD Countries,5.988,
618456,OECD,OECD countries,Pigmeat,Production,2002,Tonnes,Hundreds,373286.0,Not a country,Not a continent,OECD Countries,5.988,
618457,OECD,OECD countries,Pigmeat,Production,2003,Tonnes,Hundreds,375862.79000000004,Not a country,Not a continent,OECD Countries,5.988,
618458,OECD,OECD countries,Pigmeat,Production,2004,Tonnes,Hundreds,375202.26,Not a country,Not a continent,OECD Countries,5.988,
618459,OECD,OECD countries,Pigmeat,Production,2005,Tonnes,Hundreds,375325.24,Not a country,Not a continent,OECD Countries,5.988,
618460,OECD,OECD countries,Pigmeat,Production,2006,Tonnes,Hundreds,381875.79,Not a country,Not a continent,OECD Countries,5.988,
618461,OECD,OECD countries,Pigmeat,Production,2007,Tonnes,Hundreds,396280.57,Not a country,Not a continent,OECD Countries,5.988,
618462,OECD,OECD countries,Pigmeat,Production,2008,Tonnes,Hundreds,401564.81,Not a country,Not a continent,OECD Countries,5.988,
618463,OECD,OECD countries,Pigmeat,Production,2009,Tonnes,Hundreds,394942.62,Not a country,Not a continent,OECD Countries,5.988,
618464,OECD,OECD countries,Pigmeat,Production,2010,Tonnes,Hundreds,398827.25,Not a country,Not a continent,OECD Countries,5.988,
618465,OECD,OECD countries,Pigmeat,Production,2011,Tonnes,Hundreds,401536.51,Not a country,Not a continent,OECD Countries,5.988,
618466,OECD,OECD countries,Pigmeat,Production,2012,Tonnes,Hundreds,402961.41000000003,Not a country,Not a continent,OECD Countries,5.988,
618467,OECD,OECD countries,Pigmeat,Production,2013,Tonnes,Hundreds,402893.68000000005,Not a country,Not a continent,OECD Countries,5.988,
618468,OECD,OECD countries,Pigmeat,Production,2014,Tonnes,Hundreds,402391.51,Not a country,Not a continent,OECD Countries,5.988,
618469,OECD,OECD countries,Pigmeat,Production,2015,Tonnes,Hundreds,418745.91000000003,Not a country,Not a continent,OECD Countries,5.988,
618470,OECD,OECD countries,Pigmeat,Production,2016,Tonnes,Hundreds,426724.56,Not a country,Not a continent,OECD Countries,5.988,
618471,OECD,OECD countries,Pigmeat,Production,2017,Tonnes,Hundreds,428768.5,Not a country,Not a continent,OECD Countries,5.988,
618472,OECD,OECD countries,Pigmeat,Production,2018,Tonnes,Hundreds,436785.37,Not a country,Not a continent,OECD Countries,5.988,
618473,OECD,OECD countries,Pigmeat,Production,2019,Tonnes,Hundreds,444750.22,Not a country,Not a continent,OECD Countries,5.988,
618474,OECD,OECD countries,Pigmeat,Production,2020,Tonnes,Hundreds,448991.94000000006,Not a country,Not a continent,OECD Countries,5.988,
618475,OECD,OECD countries,Pigmeat,Production,2021,Tonnes,Hundreds,448079.55000000005,Not a country,Not a continent,OECD Countries,5.988,
618476,OECD,OECD countries,Pigmeat,Production,2022,Tonnes,Hundreds,446228.22,Not a country,Not a continent,OECD Countries,5.988,
618936,LAC,LATIN AMERICA,Pigmeat,Production,1990,Tonnes,Hundreds,29160.44,Not a country,Latin America,Not an Economic Area,5.988,
618937,LAC,LATIN AMERICA,Pigmeat,Production,1991,Tonnes,Hundreds,30084.63,Not a country,Latin America,Not an Economic Area,5.988,
618938,LAC,LATIN AMERICA,Pigmeat,Production,1992,Tonnes,Hundreds,31427.69,Not a country,Latin America,Not an Economic Area,5.988,
618939,LAC,LATIN AMERICA,Pigmeat,Production,1993,Tonnes,Hundreds,32709.12,Not a country,Latin America,Not an Economic Area,5.988,
618940,LAC,LATIN AMERICA,Pigmeat,Production,1994,Tonnes,Hundreds,34134.409999999996,Not a country,Latin America,Not an Economic Area,5.988,
618941,LAC,LATIN AMERICA,Pigmeat,Production,1995,Tonnes,Hundreds,36577.92,Not a country,Latin America,Not an Economic Area,5.988,
618942,LAC,LATIN AMERICA,Pigmeat,Production,1996,Tonnes,Hundreds,38339.659999999996,Not a country,Latin America,Not an Economic Area,5.988,
618943,LAC,LATIN AMERICA,Pigmeat,Production,1997,Tonnes,Hundreds,37371.3,Not a country,Latin America,Not an Economic Area,5.988,
618944,LAC,LATIN AMERICA,Pigmeat,Production,1998,Tonnes,Hundreds,38711.729999999996,Not a country,Latin America,Not an Economic Area,5.988,
618945,LAC,LATIN AMERICA,Pigmeat,Production,1999,Tonnes,Hundreds,40508.72,Not a country,Latin America,Not an Economic Area,5.988,
618946,LAC,LATIN AMERICA,Pigmeat,Production,2000,Tonnes,Hundreds,49548.81999999999,Not a country,Latin America,Not an Economic Area,5.988,
618947,LAC,LATIN AMERICA,Pigmeat,Production,2001,Tonnes,Hundreds,52479.75,Not a country,Latin America,Not an Economic Area,5.988,
618948,LAC,LATIN AMERICA,Pigmeat,Production,2002,Tonnes,Hundreds,54187.86,Not a country,Latin America,Not an Economic Area,5.988,
618949,LAC,LATIN AMERICA,Pigmeat,Production,2003,Tonnes,Hundreds,52484.32,Not a country,Latin America,Not an Economic Area,5.988,
618950,LAC,LATIN AMERICA,Pigmeat,Production,2004,Tonnes,Hundreds,52311.48,Not a country,Latin America,Not an Economic Area,5.988,
618951,LAC,LATIN AMERICA,Pigmeat,Production,2005,Tonnes,Hundreds,54865.9,Not a country,Latin America,Not an Economic Area,5.988,
618952,LAC,LATIN AMERICA,Pigmeat,Production,2006,Tonnes,Hundreds,58825.49,Not a country,Latin America,Not an Economic Area,5.988,
618953,LAC,LATIN AMERICA,Pigmeat,Production,2007,Tonnes,Hundreds,61978.31,Not a country,Latin America,Not an Economic Area,5.988,
618954,LAC,LATIN AMERICA,Pigmeat,Production,2008,Tonnes,Hundreds,63066.81,Not a country,Latin America,Not an Economic Area,5.988,
618955,LAC,LATIN AMERICA,Pigmeat,Production,2009,Tonnes,Hundreds,64073.01,Not a country,Latin America,Not an Economic Area,5.988,
618956,LAC,LATIN AMERICA,Pigmeat,Production,2010,Tonnes,Hundreds,64882.770000000004,Not a country,Latin America,Not an Economic Area,5.988,
618957,LAC,LATIN AMERICA,Pigmeat,Production,2011,Tonnes,Hundreds,68342.17,Not a country,Latin America,Not an Economic Area,5.988,
618958,LAC,LATIN AMERICA,Pigmeat,Production,2012,Tonnes,Hundreds,70290.61,Not a country,Latin America,Not an Economic Area,5.988,
618959,LAC,LATIN AMERICA,Pigmeat,Production,2013,Tonnes,Hundreds,71314.37,Not a country,Latin America,Not an Economic Area,5.988,
618960,LAC,LATIN AMERICA,Pigmeat,Production,2014,Tonnes,Hundreds,72578.77,Not a country,Latin America,Not an Economic Area,5.988,
618961,LAC,LATIN AMERICA,Pigmeat,Production,2015,Tonnes,Hundreds,76031.31999999999,Not a country,Latin America,Not an Economic Area,5.988,
618962,LAC,LATIN AMERICA,Pigmeat,Production,2016,Tonnes,Hundreds,77192.86,Not a country,Latin America,Not an Economic Area,5.988,
618963,LAC,LATIN AMERICA,Pigmeat,Production,2017,Tonnes,Hundreds,79285.47,Not a country,Latin America,Not an Economic Area,5.988,
618964,LAC,LATIN AMERICA,Pigmeat,Production,2018,Tonnes,Hundreds,82791.27,Not a country,Latin America,Not an Economic Area,5.988,
618965,LAC,LATIN AMERICA,Pigmeat,Production,2019,Tonnes,Hundreds,85104.66,Not a country,Latin America,Not an Economic Area,5.988,
618966,LAC,LATIN AMERICA,Pigmeat,Production,2020,Tonnes,Hundreds,87912.85,Not a country,Latin America,Not an Economic Area,5.988,
618967,LAC,LATIN AMERICA,Pigmeat,Production,2021,Tonnes,Hundreds,87380.69,Not a country,Latin America,Not an Economic Area,5.988,
618968,LAC,LATIN AMERICA,Pigmeat,Production,2022,Tonnes,Hundreds,88569.34999999999,Not a country,Latin America,Not an Economic Area,5.988,
625414,VNM,Viet Nam,Beef and veal,Consumption,1990,Tonnes,Hundreds,1643.16,Viet Nam,Not a continent,Not an Economic Area,15.415,
625415,VNM,Viet Nam,Beef and veal,Consumption,1991,Tonnes,Hundreds,1653.44,Viet Nam,Not a continent,Not an Economic Area,15.415,
625416,VNM,Viet Nam,Beef and veal,Consumption,1992,Tonnes,Hundreds,1729.17,Viet Nam,Not a continent,Not an Economic Area,15.415,
625417,VNM,Viet Nam,Beef and veal,Consumption,1993,Tonnes,Hundreds,1708.0,Viet Nam,Not a continent,Not an Economic Area,15.415,
625418,VNM,Viet Nam,Beef and veal,Consumption,1994,Tonnes,Hundreds,1756.9900000000002,Viet Nam,Not a continent,Not an Economic Area,15.415,
625419,VNM,Viet Nam,Beef and veal,Consumption,1995,Tonnes,Hundreds,1799.4499999999998,Viet Nam,Not a continent,Not an Economic Area,15.415,
625420,VNM,Viet Nam,Beef and veal,Consumption,1996,Tonnes,Hundreds,1756.0,Viet Nam,Not a continent,Not an Economic Area,15.415,
625421,VNM,Viet Nam,Beef and veal,Consumption,1997,Tonnes,Hundreds,1642.85,Viet Nam,Not a continent,Not an Economic Area,15.415,
625422,VNM,Viet Nam,Beef and veal,Consumption,1998,Tonnes,Hundreds,1632.84,Viet Nam,Not a continent,Not an Economic Area,15.415,
625423,VNM,Viet Nam,Beef and veal,Consumption,1999,Tonnes,Hundreds,1788.21,Viet Nam,Not a continent,Not an Economic Area,15.415,
625424,VNM,Viet Nam,Beef and veal,Consumption,2000,Tonnes,Hundreds,1863.16,Viet Nam,Not a continent,Not an Economic Area,15.415,
625425,VNM,Viet Nam,Beef and veal,Consumption,2001,Tonnes,Hundreds,1945.77,Viet Nam,Not a continent,Not an Economic Area,15.415,
625426,VNM,Viet Nam,Beef and veal,Consumption,2002,Tonnes,Hundreds,2013.63,Viet Nam,Not a continent,Not an Economic Area,15.415,
625427,VNM,Viet Nam,Beef and veal,Consumption,2003,Tonnes,Hundreds,2055.33,Viet Nam,Not a continent,Not an Economic Area,15.415,
625428,VNM,Viet Nam,Beef and veal,Consumption,2004,Tonnes,Hundreds,2244.35,Viet Nam,Not a continent,Not an Economic Area,15.415,
625429,VNM,Viet Nam,Beef and veal,Consumption,2005,Tonnes,Hundreds,2643.65,Viet Nam,Not a continent,Not an Economic Area,15.415,
625430,VNM,Viet Nam,Beef and veal,Consumption,2006,Tonnes,Hundreds,3039.2700000000004,Viet Nam,Not a continent,Not an Economic Area,15.415,
625431,VNM,Viet Nam,Beef and veal,Consumption,2007,Tonnes,Hundreds,4071.2,Viet Nam,Not a continent,Not an Economic Area,15.415,
625432,VNM,Viet Nam,Beef and veal,Consumption,2008,Tonnes,Hundreds,5204.13,Viet Nam,Not a continent,Not an Economic Area,15.415,
625433,VNM,Viet Nam,Beef and veal,Consumption,2009,Tonnes,Hundreds,6191.75,Viet Nam,Not a continent,Not an Economic Area,15.415,
625434,VNM,Viet Nam,Beef and veal,Consumption,2010,Tonnes,Hundreds,5851.620000000001,Viet Nam,Not a continent,Not an Economic Area,15.415,
625435,VNM,Viet Nam,Beef and veal,Consumption,2011,Tonnes,Hundreds,8142.79,Viet Nam,Not a continent,Not an Economic Area,15.415,
625436,VNM,Viet Nam,Beef and veal,Consumption,2012,Tonnes,Hundreds,8432.07,Viet Nam,Not a continent,Not an Economic Area,15.415,
625437,VNM,Viet Nam,Beef and veal,Consumption,2013,Tonnes,Hundreds,10912.37,Viet Nam,Not a continent,Not an Economic Area,15.415,
625438,VNM,Viet Nam,Beef and veal,Consumption,2014,Tonnes,Hundreds,13373.369999999999,Viet Nam,Not a continent,Not an Economic Area,15.415,
625439,VNM,Viet Nam,Beef and veal,Consumption,2015,Tonnes,Hundreds,13119.63,Viet Nam,Not a continent,Not an Economic Area,15.415,
625440,VNM,Viet Nam,Beef and veal,Consumption,2016,Tonnes,Hundreds,13055.67,Viet Nam,Not a continent,Not an Economic Area,15.415,
625441,VNM,Viet Nam,Beef and veal,Consumption,2017,Tonnes,Hundreds,14497.2,Viet Nam,Not a continent,Not an Economic Area,15.415,
625442,VNM,Viet Nam,Beef and veal,Consumption,2018,Tonnes,Hundreds,12382.68,Viet Nam,Not a continent,Not an Economic Area,15.415,
625443,VNM,Viet Nam,Beef and veal,Consumption,2019,Tonnes,Hundreds,10964.28,Viet Nam,Not a continent,Not an Economic Area,15.415,
625444,VNM,Viet Nam,Beef and veal,Consumption,2020,Tonnes,Hundreds,6804.13,Viet Nam,Not a continent,Not an Economic Area,15.415,
625445,VNM,Viet Nam,Beef and veal,Consumption,2021,Tonnes,Hundreds,7005.9400000000005,Viet Nam,Not a continent,Not an Economic Area,15.415,
625446,VNM,Viet Nam,Beef and veal,Consumption,2022,Tonnes,Hundreds,7196.32,Viet Nam,Not a continent,Not an Economic Area,15.415,
626849,ZAF,South Africa,Beef and veal,Human consumption per capita,1990,Kilograms per capita,Units,13.676,South Africa,Not a continent,Not an Economic Area,15.415,210.81554
626850,ZAF,South Africa,Beef and veal,Human consumption per capita,1991,Kilograms per capita,Units,13.752,South Africa,Not a continent,Not an Economic Area,15.415,211.98708
626851,ZAF,South Africa,Beef and veal,Human consumption per capita,1992,Kilograms per capita,Units,12.996,South Africa,Not a continent,Not an Economic Area,15.415,200.33334
626852,ZAF,South Africa,Beef and veal,Human consumption per capita,1993,Kilograms per capita,Units,11.71,South Africa,Not a continent,Not an Economic Area,15.415,180.50965
626853,ZAF,South Africa,Beef and veal,Human consumption per capita,1994,Kilograms per capita,Units,10.13,South Africa,Not a continent,Not an Economic Area,15.415,156.15395
626854,ZAF,South Africa,Beef and veal,Human consumption per capita,1995,Kilograms per capita,Units,9.984,South Africa,Not a continent,Not an Economic Area,15.415,153.90336
626855,ZAF,South Africa,Beef and veal,Human consumption per capita,1996,Kilograms per capita,Units,9.496,South Africa,Not a continent,Not an Economic Area,15.415,146.38084
626856,ZAF,South Africa,Beef and veal,Human consumption per capita,1997,Kilograms per capita,Units,9.119,South Africa,Not a continent,Not an Economic Area,15.415,140.56938499999998
626857,ZAF,South Africa,Beef and veal,Human consumption per capita,1998,Kilograms per capita,Units,8.974,South Africa,Not a continent,Not an Economic Area,15.415,138.33420999999998
626858,ZAF,South Africa,Beef and veal,Human consumption per capita,1999,Kilograms per capita,Units,10.594,South Africa,Not a continent,Not an Economic Area,15.415,163.30650999999997
626859,ZAF,South Africa,Beef and veal,Human consumption per capita,2000,Kilograms per capita,Units,9.227,South Africa,Not a continent,Not an Economic Area,15.415,142.234205
626860,ZAF,South Africa,Beef and veal,Human consumption per capita,2001,Kilograms per capita,Units,8.692,South Africa,Not a continent,Not an Economic Area,15.415,133.98718
626861,ZAF,South Africa,Beef and veal,Human consumption per capita,2002,Kilograms per capita,Units,8.638,South Africa,Not a continent,Not an Economic Area,15.415,133.15476999999998
626862,ZAF,South Africa,Beef and veal,Human consumption per capita,2003,Kilograms per capita,Units,9.568,South Africa,Not a continent,Not an Economic Area,15.415,147.49071999999998
626863,ZAF,South Africa,Beef and veal,Human consumption per capita,2004,Kilograms per capita,Units,10.237,South Africa,Not a continent,Not an Economic Area,15.415,157.80335499999998
626864,ZAF,South Africa,Beef and veal,Human consumption per capita,2005,Kilograms per capita,Units,11.187,South Africa,Not a continent,Not an Economic Area,15.415,172.44760499999998
626865,ZAF,South Africa,Beef and veal,Human consumption per capita,2006,Kilograms per capita,Units,12.265,South Africa,Not a continent,Not an Economic Area,15.415,189.064975
626866,ZAF,South Africa,Beef and veal,Human consumption per capita,2007,Kilograms per capita,Units,12.044,South Africa,Not a continent,Not an Economic Area,15.415,185.65825999999998
626867,ZAF,South Africa,Beef and veal,Human consumption per capita,2008,Kilograms per capita,Units,11.24,South Africa,Not a continent,Not an Economic Area,15.415,173.2646
626868,ZAF,South Africa,Beef and veal,Human consumption per capita,2009,Kilograms per capita,Units,11.205,South Africa,Not a continent,Not an Economic Area,15.415,172.725075
626869,ZAF,South Africa,Beef and veal,Human consumption per capita,2010,Kilograms per capita,Units,12.193,South Africa,Not a continent,Not an Economic Area,15.415,187.95509499999997
626870,ZAF,South Africa,Beef and veal,Human consumption per capita,2011,Kilograms per capita,Units,11.785,South Africa,Not a continent,Not an Economic Area,15.415,181.665775
626871,ZAF,South Africa,Beef and veal,Human consumption per capita,2012,Kilograms per capita,Units,11.673,South Africa,Not a continent,Not an Economic Area,15.415,179.939295
626872,ZAF,South Africa,Beef and veal,Human consumption per capita,2013,Kilograms per capita,Units,12.393,South Africa,Not a continent,Not an Economic Area,15.415,191.038095
626873,ZAF,South Africa,Beef and veal,Human consumption per capita,2014,Kilograms per capita,Units,12.584,South Africa,Not a continent,Not an Economic Area,15.415,193.98235999999997
